,game_id,original_event_id,period_id,time_seconds,team_id,player_id,start_x,end_x,start_y,end_y,type_id,result_id,bodypart_id,action_id,type_name,result_name,bodypart_name,scores,concedes,offensive_value,defensive_value,vaep_value,xT_value
189,2124863,2208934199,1,641.0,9669,421766.0,65.52000000000001,60.9,31.348,5.032000000000004,0,1,0,189,pass,success,foot,0.0047039324,0.0064388374,0.0014092843,0.0006621047,0.002071389,-0.0019162144308549553
190,2124863,2208934217,1,645.0,9669,132503.0,58.8,67.305,3.195999999999998,21.488,0,1,0,190,pass,success,foot,0.008420886,0.0012252651,0.003716953,0.005213572,0.008930525,0.004291048456535916
191,2124863,,1,647.5,9669,421766.0,67.305,65.52000000000001,21.488,25.363999999999997,21,1,0,191,dribble,success,foot,0.0070777214,0.004439359,-0.0013431641,-0.0032140939,-0.004557258,-0.003783670649750011
201,2124863,,1,717.5,9669,171708.0,7.349999999999994,21.10499999999999,36.108000000000004,44.403999999999996,21,1,0,201,dribble,success,foot,0.035865713,0.00030025173,0.017749896,0.00013211605,0.017882012,-0.04408102051852835
203,2124863,2208934501,1,720.0,6272,209831.0,32.76,34.02,39.711999999999996,22.371999999999996,0,1,0,203,pass,success,foot,0.005835201,0.0031521553,0.0053811916,0.008189711,0.013570903,-0.0027099478567273495
204,2124863,2208934509,1,723.0,6272,171724.0,33.495,65.73,21.964,61.74399999999999,0,1,0,204,pass,success,foot,0.017375307,0.0013249221,0.011540106,0.0018272332,0.013367339,-0.002413517717360282
205,2124863,,1,725.0,6272,96373.0,65.73,44.83500000000001,61.74399999999999,60.724000000000004,21,1,0,205,dribble,success,foot,0.0073719085,0.0030518146,-0.010003399,-0.0017268925,-0.011730292,-0.0007335824784973641
206,2124863,2208934515,1,727.0,6272,96373.0,44.83500000000001,30.134999999999998,60.724000000000004,64.25999999999999,0,1,0,206,pass,success,foot,0.0047219177,0.001071226,-0.0026499908,0.0019805888,-0.00066940207,0.004400914785657498
207,2124863,2208934539,1,730.0,6272,165678.0,32.865,38.324999999999996,63.24,55.623999999999995,0,1,0,207,pass,success,foot,0.008870287,0.0014248346,0.004148369,-0.00035360863,0.0037947604,-0.0008625220984728012
209,2124863,,1,736.0,9669,96379.0,35.28,33.599999999999994,59.84,62.967999999999996,21,1,0,209,dribble,success,foot,0.0042677843,0.00041160278,-0.0013072509,-0.00025537558,-0.0015626266,-0.0011326100225658477
212,2124863,2208934603,1,746.0,6272,174571.0,14.909999999999998,22.575,26.383999999999997,45.42399999999999,0,1,0,212,pass,success,foot,0.003231076,0.0054364614,0.002071917,-0.00088777486,0.0011841422,-0.04284520522617674
213,2124863,2208934609,1,749.0,6272,112571.0,23.834999999999997,32.235,46.24,62.22,0,1,0,213,pass,success,foot,0.010647135,0.002629262,0.007416059,0.0028071995,0.010223258,-0.0047643669728605256
216,2124863,2208934721,1,773.0,9669,208367.0,69.405,62.055,60.588,65.688,0,1,0,216,pass,success,foot,0.0049607996,0.0007554262,0.0004570908,0.0016707617,0.0021278525,-0.0024506523089420267
217,2124863,2208934743,1,774.0,9669,107957.0,62.055,63.839999999999996,65.688,49.096,0,1,0,217,pass,success,foot,0.0064248876,0.0036781523,0.001464088,-0.002922726,-0.0014586381,0.002469504398409439
218,2124863,,1,775.5,9669,114407.0,63.839999999999996,58.065,49.096,48.076,21,1,0,218,dribble,success,foot,0.015240082,0.0036610584,0.008815194,1.709396e-05,0.008832287,-0.0016747061181749566
220,2124863,2208934767,1,780.0,6272,205854.0,43.260000000000005,53.445,35.836,36.856,0,1,0,220,pass,success,foot,0.009881581,0.005106769,0.007545672,-0.0006670095,0.0068786624,-0.0005448044878741589
221,2124863,,1,780.5,6272,209831.0,53.445,46.51499999999999,36.856,36.108000000000004,21,1,0,221,dribble,success,foot,0.005628605,0.0067175175,-0.0042529763,-0.0016107485,-0.0058637247,-0.00031429274161844795
224,2124863,2208934777,1,783.0,6272,209831.0,49.14,48.405,33.932,50.592000000000006,0,1,0,224,pass,success,foot,0.020230463,0.0007296399,0.013639942,0.0035057748,0.017145716,-0.0005869828762757124
225,2124863,2208934789,1,784.0,6272,112571.0,48.405,64.05,50.592000000000006,66.02799999999999,0,1,0,225,pass,success,foot,0.017361244,0.00076222926,-0.0028692186,-3.2589363e-05,-0.002901808,-0.0005221702061712361
226,2124863,,1,785.0,6272,96373.0,64.05,61.949999999999996,66.02799999999999,60.52,21,1,0,226,dribble,success,foot,0.0074745864,0.0002837578,-0.009886658,0.00047847145,-0.009408186,0.0004324007620319743
227,2124863,2208934815,1,786.0,6272,96373.0,61.949999999999996,37.48500000000001,60.52,64.396,0,1,0,227,pass,success,foot,0.0067628548,0.0015829336,-0.0007117316,-0.0012991758,-0.0020109075,0.002808239089725607
228,2124863,,1,788.5,6272,165678.0,37.48500000000001,44.1,64.396,62.56,21,1,0,228,dribble,success,foot,0.0064399117,0.0011325927,-0.0003229431,0.0004503409,0.00012739783,-0.0014574763780035227
231,2124863,2208934839,1,794.0,6272,165678.0,35.28,28.560000000000002,59.296,52.767999999999994,0,1,0,231,pass,success,foot,0.008924107,0.001413855,0.007063132,5.8327452e-05,0.007121459,-0.00048387066879694053
232,2124863,,1,796.0,6272,112571.0,28.560000000000002,39.165,52.767999999999994,63.24,21,1,0,232,dribble,success,foot,0.009543566,0.003969392,0.00061945897,-0.0025555368,-0.0019360778,-0.0006487393537689071
238,2124863,,1,823.5,9669,96521.0,38.849999999999994,30.239999999999995,64.804,64.668,21,1,0,238,dribble,success,foot,0.0033123817,0.0002522247,0.00081417616,0.00025793622,0.0010721124,0.0028773447643445794
240,2124863,2208934999,1,825.0,6272,96380.0,36.855000000000004,47.25,62.42399999999999,49.367999999999995,0,1,0,240,pass,success,foot,0.01841119,0.0014958761,0.017776666,1.918932e-05,0.017795855,-0.002718469645586345
241,2124863,2208935017,1,828.0,6272,96373.0,47.25,38.535000000000004,49.367999999999995,28.832,0,1,0,241,pass,success,foot,0.0088629145,0.0025852446,-0.009548275,-0.0010893685,-0.010637643,0.005749232811373958
242,2124863,,1,829.5,6272,174345.0,38.535000000000004,64.575,28.832,26.043999999999997,21,1,0,242,dribble,success,foot,0.011863468,0.005547528,0.0030005537,-0.0029622836,3.827014e-05,-0.0036820000032985146
243,2124863,2208935033,1,831.0,6272,174345.0,64.575,83.47500000000001,26.043999999999997,10.132,0,1,0,243,pass,success,foot,0.020555122,0.00018264817,0.008691654,0.00536488,0.014056534,0.003353853260028257
244,2124863,,1,833.0,6272,171724.0,83.47500000000001,89.565,10.132,17.476,21,1,0,244,dribble,success,foot,0.06759521,0.00013675165,0.04704009,4.5896522e-05,0.047085986,0.011225705287194174
245,2124863,2208935049,1,835.0,6272,171724.0,89.565,77.59500000000001,17.476,15.435999999999998,0,1,0,245,pass,success,foot,0.03534133,0.00012221467,-0.032253884,1.4536985e-05,-0.032239348,-0.012121740100967043
246,2124863,2208935067,1,837.0,6272,196836.0,77.80499999999999,101.325,17.204,12.988,0,1,0,246,pass,success,foot,0.3240263,0.00012777367,0.28868496,-5.5590062e-06,0.2886794,-0.0009052387295327875
252,2124863,2208935271,1,874.0,6272,96373.0,79.8,75.6,44.2,20.468,0,1,0,252,pass,success,foot,0.114559084,0.00045793428,0.040908225,0.002141501,0.043049727,6.96556580344846e-05
253,2124863,2208935305,1,877.0,6272,174345.0,75.6,94.71000000000001,20.468,39.983999999999995,0,1,0,253,pass,success,foot,0.16835862,0.0001677682,0.05379954,0.00029016606,0.054089706,-0.0013016789527355802
254,2124863,,1,879.0,6272,96380.0,94.71000000000001,92.925,39.983999999999995,37.331999999999994,21,1,0,254,dribble,success,foot,0.3769526,0.00059591775,0.20859396,-0.00042814953,0.20816581,0.031410297478384
256,2124863,2208935595,1,940.0,9669,174330.0,52.605,65.94,33.796,45.016000000000005,0,1,0,256,pass,success,foot,0.0040452713,0.0009182763,0.0040452713,-0.0009182763,0.003126995,0.00021339754106496338
264,2124863,,1,1004.5,9669,96511.0,29.61,20.265,7.6839999999999975,4.147999999999996,21,1,0,264,dribble,success,foot,0.016659157,9.046619e-05,0.012557181,2.1392247e-05,0.012578573,-0.002084652094301866
272,2124863,2208936097,1,1045.0,9669,114407.0,36.855000000000004,28.769999999999996,18.087999999999994,17.816000000000003,0,1,1,272,pass,success,head,0.02070882,0.00022226985,0.009278725,0.0048159086,0.014094634,0.0002488960296544544
273,2124863,2208936123,1,1046.0,9669,96511.0,28.769999999999996,23.834999999999994,18.836,28.288000000000004,0,1,0,273,pass,success,foot,0.03637197,0.0007739065,0.015663149,-0.0005516366,0.0151115125,0.004296873018722294
274,2124863,,1,1049.5,9669,96379.0,23.834999999999994,25.200000000000003,28.288000000000004,31.891999999999996,21,1,0,274,dribble,success,foot,0.03296552,0.0005746593,-0.0034064502,0.00019924715,-0.003207203,-0.0005134416010525791
277,2124863,,1,1073.0,6272,174547.0,17.115000000000002,14.909999999999998,60.928,57.12,21,1,0,277,dribble,success,foot,0.013116061,0.0055613527,-0.0047999667,0.00041388534,-0.0043860814,0.0
282,2124863,2208936299,1,1083.0,6272,165678.0,37.48500000000001,41.894999999999996,42.772,10.336,0,1,0,282,pass,success,foot,0.012002645,0.0024403762,0.011149232,0.0028087683,0.013958001,-0.00031176271428963974
283,2124863,,1,1086.0,6272,171724.0,41.894999999999996,75.6,10.336,10.336,21,1,0,283,dribble,success,foot,0.0141826095,0.00050817104,0.0021799644,0.0019322052,0.0041121696,0.0010408531421224809
284,2124863,2208936321,1,1089.0,6272,171724.0,75.6,82.21499999999999,10.336,20.06,0,1,0,284,pass,success,foot,0.05383978,0.00010076347,0.03965717,0.00040740758,0.04006458,0.007491861706552982
286,2124863,,1,1094.5,6272,174345.0,75.705,81.27,21.148,6.936,21,1,0,286,dribble,success,foot,0.038574554,0.00013243704,0.02542204,0.00020295224,0.025624992,-0.0022085166088379946
288,2124863,2208936339,1,1096.0,9669,114407.0,80.535,80.11500000000001,9.451999999999998,5.032000000000004,0,1,0,288,pass,success,foot,0.010502383,0.0011384283,0.010345328,0.0033363178,0.0136816455,-0.001977056350597157
289,2124863,2208936353,1,1098.0,9669,96511.0,80.955,92.715,6.392000000000003,11.083999999999996,0,1,0,289,pass,success,foot,0.006312172,0.0013948625,-0.004190211,-0.0002564342,-0.0044466453,0.002524802302296455
290,2124863,,1,1100.0,9669,132503.0,92.715,84.105,11.083999999999996,19.652,21,1,0,290,dribble,success,foot,0.003168109,0.0051018754,-0.0031440628,-0.0037070129,-0.0068510757,0.0025716038788835653
291,2124863,2208936363,1,1102.0,9669,132503.0,84.105,92.61,19.652,29.443999999999996,0,1,0,291,pass,success,foot,0.0035904318,0.00418688,0.00042232266,0.00091499556,0.0013373182,0.056399159662141034
292,2124863,,1,1103.5,9669,421766.0,92.61,92.085,29.443999999999996,35.903999999999996,21,1,0,292,dribble,success,foot,0.0007795158,0.00593755,-0.002810916,-0.0017506704,-0.0045615863,-0.029178430708834635
293,2124863,2208936375,1,1105.0,9669,421766.0,92.085,61.31999999999999,35.903999999999996,66.708,0,1,0,293,pass,success,foot,0.006067927,0.0014689211,0.0052884114,0.004468629,0.00975704,-0.038260391408761356
297,2124863,2208936463,1,1128.0,9669,114407.0,70.875,82.635,58.548,47.464,0,1,0,297,pass,success,foot,0.0040754857,0.0058071027,0.0034333488,0.0089962855,0.012429634,0.014417152672033511
298,2124863,2208936471,1,1130.0,9669,421766.0,81.375,98.07,47.123999999999995,40.93600000000001,0,1,0,298,pass,success,foot,0.0019598252,0.003930362,-0.0021156606,0.0018767407,-0.00023891986,-0.010017711050598186
301,2124863,,1,1138.0,6272,96380.0,79.275,97.33500000000001,21.216,23.732,21,1,0,301,dribble,success,foot,0.0905061,0.00011784108,0.042446494,7.764657e-05,0.04252414,0.03733761326101675
304,2124863,2208936657,1,1185.0,9669,132503.0,60.375,44.31,2.10799999999999,17.407999999999994,0,1,1,304,pass,success,head,0.0054650847,0.005142001,0.004548138,0.00071142986,0.005259568,0.0007250159844072283
305,2124863,,1,1187.5,9669,96379.0,44.31,39.269999999999996,17.407999999999994,22.439999999999998,21,1,0,305,dribble,success,foot,0.011670201,0.0040834984,0.0062051164,0.0010585026,0.007263619,0.002943321856789064
309,2124863,,1,1191.5,6272,112571.0,44.31,64.26,23.323999999999998,21.488,21,1,0,309,dribble,success,foot,0.023250625,0.0020913512,0.012244447,0.0002362607,0.012480708,0.00013288341070697134
310,2124863,2208936685,1,1192.0,6272,112571.0,64.26,62.58,21.488,9.724,0,1,0,310,pass,success,foot,0.017517507,0.00054043176,-0.0057331175,0.0015509194,-0.004182198,-0.00016755212953529792
311,2124863,2208936687,1,1196.0,6272,96380.0,63.0,75.91499999999999,9.655999999999999,3.604,0,1,0,311,pass,success,foot,0.0089188535,0.00018338091,-0.008598654,0.00035705086,-0.008241603,0.0023965726155798913
312,2124863,2208936695,1,1198.0,6272,171724.0,76.23,68.04,3.808,7.684,0,1,0,312,pass,success,foot,0.013353119,0.00020197878,0.004434265,-1.8597872e-05,0.004415667,-0.0012207168801608454
317,2124863,2208936869,1,1273.0,6272,209831.0,60.16499999999999,51.555,56.44,3.74,0,1,0,317,pass,success,foot,0.009004582,0.00056144636,-0.014205068,-0.00013681667,-0.014341885,0.0012790399046956032
318,2124863,,1,1276.0,6272,171724.0,51.555,60.06000000000001,3.74,2.924,21,1,0,318,dribble,success,foot,0.00929945,0.0004962623,0.0002948679,6.518408e-05,0.00036005198,-0.0013628289539030208
321,2124863,,1,1283.5,9669,208367.0,81.48,91.035,22.78,34.612,21,1,0,321,dribble,success,foot,0.0045554414,0.0017824568,0.0018791244,0.01482844,0.016707564,-0.00013728718772590756
322,2124863,2208936899,1,1285.0,9669,208367.0,91.035,97.755,34.612,37.468,0,1,1,322,pass,success,head,0.000848622,0.010170729,-0.0037068194,-0.0083882725,-0.012095092,0.027152811627484185
323,2124863,2208936907,1,1287.0,9669,132185.0,97.125,69.3,37.263999999999996,48.891999999999996,0,1,0,323,pass,success,foot,0.0013274944,0.0063579436,0.0004788724,0.0038127853,0.004291658,-0.03451025121882809
326,2124863,,1,1291.5,6272,112571.0,41.580000000000005,46.51499999999999,61.812000000000005,51.34,21,1,0,326,dribble,success,foot,0.021312267,0.0017687432,0.013141099,0.0005251721,0.013666271,-0.0010252672475727087
327,2124863,2208936939,1,1292.0,6272,112571.0,46.51499999999999,26.775000000000002,51.34,48.483999999999995,0,1,0,327,pass,success,foot,0.01093113,0.01377935,-0.010381137,-0.012010606,-0.022391744,0.0034353274590626075
328,2124863,,1,1294.5,6272,174547.0,26.775000000000002,62.265,48.483999999999995,43.452,21,1,0,328,dribble,success,foot,0.034467153,0.0113473525,0.023536023,0.002431997,0.025968019,-0.0022016426743699333
329,2124863,2208936947,1,1297.0,6272,174547.0,62.265,67.935,43.452,44.676,0,1,0,329,pass,success,foot,0.06740506,0.0010157108,0.032937907,0.010331642,0.04326955,0.0004019955903140195
331,2124863,2208936965,1,1300.0,9669,107957.0,70.245,84.315,50.796,37.536,0,1,0,331,pass,success,foot,0.0021883869,0.0046365154,0.0014273773,0.0084206145,0.009847992,0.017626726329429528
332,2124863,2208936969,1,1303.0,9669,132185.0,85.05,78.645,36.516000000000005,36.108000000000004,0,1,0,332,pass,success,foot,0.0015367856,0.0045323176,-0.00065160124,0.00010419777,-0.00054740347,-0.013556277390066976
333,2124863,,1,1305.0,9669,421766.0,78.645,66.99,36.108000000000004,32.3,21,1,0,333,dribble,success,foot,0.0021656633,0.008413244,0.00062887766,-0.0038809264,-0.0032520487,-0.0029097082685792756
338,2124863,2208937019,1,1315.0,9669,96511.0,54.81,61.739999999999995,30.736000000000004,44.879999999999995,0,1,0,338,pass,success,foot,0.005022937,0.0033335579,0.0023175739,0.044865333,0.047182906,-0.0001885980492490561
339,2124863,2208937023,1,1318.0,9669,208367.0,60.794999999999995,48.614999999999995,45.628,49.096,0,1,0,339,pass,success,foot,0.015527757,0.0031228408,0.010504819,0.00021071709,0.010715537,-0.001947334192238203
340,2124863,2208937027,1,1320.0,9669,171708.0,48.614999999999995,44.41499999999999,49.096,66.028,0,1,0,340,pass,success,foot,0.008920477,0.00040283645,-0.00660728,0.0027200044,-0.0038872757,0.0012609932675828224
341,2124863,2208937033,1,1323.0,9669,107957.0,45.56999999999999,58.17,66.436,61.404,0,1,0,341,pass,success,foot,0.001392559,0.0073849596,-0.0075279176,-0.006982123,-0.014510041,-0.0012815557111594484
342,2124863,2208937039,1,1325.0,9669,208367.0,58.17,49.98,61.404,39.916,0,1,0,342,pass,success,foot,0.0061780233,0.0030209739,0.004785464,0.0043639857,0.00914945,0.0008238337310380924
343,2124863,,1,1327.0,9669,96511.0,49.98,44.205000000000005,39.916,44.471999999999994,21,1,0,343,dribble,success,foot,0.014870599,0.0035437408,0.008692576,-0.00052276696,0.008169808,0.0008407558520533908
346,2124863,,1,1337.0,6272,174571.0,11.97,10.920000000000002,46.24,35.088,21,1,0,346,dribble,success,foot,0.0023287528,0.006176308,-0.0007341325,0.00013182219,-0.0006023103,0.033347170317081946
347,2124863,2208937075,1,1341.0,6272,174571.0,10.920000000000002,19.005000000000003,35.088,34.884,0,1,0,347,pass,success,foot,0.0017124726,0.008191577,-0.00061628013,-0.0020152694,-0.0026315495,-0.040773765802883735
348,2124863,,1,1342.0,6272,174345.0,19.005000000000003,23.519999999999996,34.884,32.571999999999996,21,1,0,348,dribble,success,foot,0.0029597778,0.005424221,0.0012473052,0.002767356,0.0040146615,-0.003148300003250337
349,2124863,2208937083,1,1343.0,6272,174345.0,23.519999999999996,45.464999999999996,32.571999999999996,47.327999999999996,0,1,0,349,pass,success,foot,0.01785909,0.0025579883,0.0148993125,0.0028662328,0.017765544,-0.007577862325615281
350,2124863,2208937085,1,1348.0,6272,209831.0,45.464999999999996,39.585,47.327999999999996,45.288,0,1,0,350,pass,success,foot,0.014518629,0.004127199,-0.0033404613,-0.0015692106,-0.004909672,0.000847562197674896
354,2124863,2208937135,1,1360.0,6272,174345.0,25.935,29.294999999999998,10.267999999999999,2.72,0,1,0,354,pass,success,foot,0.00860213,0.0027274615,0.0030835215,0.0030959756,0.006179497,-0.005547592780919173
355,2124863,,1,1361.5,6272,205854.0,29.294999999999998,33.18,2.72,2.72,21,1,0,355,dribble,success,foot,0.017506465,0.0026627192,0.008904335,6.4742286e-05,0.008969078,-0.00013685566958381457
356,2124863,2208937143,1,1363.0,6272,205854.0,33.18,41.685,2.72,1.4960000000000002,0,1,0,356,pass,success,foot,0.008919768,0.0036460666,-0.008586697,-0.0009833474,-0.009570044,-0.0010503092181520608
357,2124863,,1,1364.5,6272,171724.0,41.685,29.505000000000003,1.4960000000000002,2.9920000000000004,21,1,0,357,dribble,success,foot,0.0029461402,0.0035864608,-0.005973628,5.960581e-05,-0.005914022,0.0011871648877358754
358,2124863,2208937157,1,1366.0,6272,171724.0,29.505000000000003,8.084999999999999,2.9920000000000004,13.735999999999999,0,1,0,358,pass,success,foot,0.011539,0.0079996865,0.00859286,-0.0044132257,0.004179634,0.017877045262533014
359,2124863,,1,1368.0,6272,174571.0,8.084999999999999,10.920000000000002,13.735999999999999,9.927999999999999,21,1,0,359,dribble,success,foot,0.005662101,0.0067601358,-0.005876899,0.0012395508,-0.0046373485,-0.010671849042159155
363,2124863,,1,1411.0,9669,96511.0,74.86500000000001,70.56,9.316000000000003,20.536,21,1,0,363,dribble,success,foot,0.016070066,0.0016969539,0.011250719,0.0058283536,0.017079074,0.0028252729150947155
368,2124863,,1,1443.5,9669,132185.0,96.39,89.67,27.812000000000005,32.912,21,1,0,368,dribble,success,foot,0.0007795158,0.007402296,0.0001307049,0.011802134,0.011932839,-0.01234740642542722
369,2124863,2208937367,1,1447.0,9669,132185.0,89.67,84.63,32.912,24.003999999999998,0,1,0,369,pass,success,foot,0.001426368,0.004364775,0.00064685225,0.0030375211,0.0036843733,-0.024785002322041408
